Date,Open,High,Low,Close,Volume
8/27/2015,96.1,96.4,94.35,96.22,10990775
8/26/2015,92.91,95.22,91.46,95.11,14693512
8/25/2015,95.69,95.7,90.4,90.73,15448939
8/24/2015,91.08,95.21,81.79,92.82,25351034
8/21/2015,97.22,98.52,95.51,95.56,16097575
8/20/2015,98.95,100.12,98.79,98.79,10612704
8/19/2015,99.18,99.99,98.78,99.31,7642360
8/18/2015,99.24,99.68,99.02,99.37,7618826
8/17/2015,98.44,99.88,98.06,99.87,6901809
8/14/2015,98.33,98.82,97.87,98.81,5177310
8/13/2015,98.74,98.98,98.15,98.48,5047960
8/12/2015,98.4,98.73,97.41,98.71,7607491
8/11/2015,99.05,99.34,98.77,99.01,6682636
8/10/2015,99.57,100.06,99.45,99.79,6133458
8/7/2015,99.02,99.07,98.16,98.85,6027855
8/6/2015,100.49,100.6,99.01,99.07,6987963
8/5/2015,100.57,101,100.35,100.52,4571280
8/4/2015,100.41,100.5,99.65,99.8,6005340
8/3/2015,100,100.21,99.23,100.02,6172519
7/31/2015,100.34,100.98,99.96,100.21,6216815
7/30/2015,99.8,100,99.38,99.84,5517401
7/29/2015,99.26,100.05,99.05,99.73,7853488
7/28/2015,98.89,99.23,98.42,99.02,7757505
7/27/2015,98.97,98.99,97.92,98.28,8733993
7/24/2015,99.75,99.95,99.05,99.15,6524173
7/23/2015,100.5,100.6,100,100.2,5016148
7/22/2015,100.41,100.71,99.73,100.18,6721856
7/21/2015,100.6,100.81,100.07,100.34,5891640
7/20/2015,100.5,100.65,100.1,100.37,5016152
7/17/2015,100.89,100.91,99.96,100.08,8054183
7/16/2015,100.95,101.36,100.78,101.11,5774981
7/15/2015,99.76,100.94,99.63,100.42,7990325
7/14/2015,99.26,99.88,98.55,99.78,9890556
7/13/2015,100.05,100.48,99.87,100.27,6986321
7/10/2015,99.78,99.89,99.09,99.53,6969285
7/9/2015,99.05,99.54,98.4,98.4,7316390
7/8/2015,98.42,98.59,97.69,97.77,6845543
7/7/2015,98.63,98.98,97.52,98.92,7122569
7/6/2015,97.71,98.5,96.64,98.2,6817796
7/2/2015,98.85,99.02,98.32,98.44,6091886
7/1/2015,98.3,98.68,97.64,98.47,6726694
6/30/2015,98.43,98.45,97.3,97.46,8967911
6/29/2015,98.98,99.35,97.62,97.68,11150902
6/26/2015,99.43,100.13,99.12,99.64,9041052
6/25/2015,99.5,99.98,99.11,99.12,6581098
6/24/2015,99.51,99.81,99.07,99.33,7254699
6/23/2015,100.1,100.36,99.48,99.78,6046627
6/22/2015,100.6,100.84,99.99,100.09,5055871
6/19/2015,99.88,100.2,99.78,99.86,11653584
6/18/2015,98.86,100.55,98.71,100.36,8815756
6/17/2015,98.38,99.12,98.15,98.73,6155753
6/16/2015,97.5,98.49,97.1,98.36,6049522
6/15/2015,97.75,97.87,97.01,97.49,6833452
6/12/2015,98.88,99.23,98.12,98.35,8717217
